,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
21347,336996.0,0,6.5,911924.0,3.0,2,3,16034.86,9.1,9.0,0.0,133855.0,357126.0,0.0,0.0
21348,224136.0,1,7.0,1174162.0,3.0,0,5,9226.97,9.7,13.0,0.0,154109.0,617430.0,0.0,0.0
21349,427174.0,1,7.0,1174162.0,1.0,0,3,14822.09,35.1,14.0,0.0,632453.0,1513050.0,0.0,0.0
21350,249084.0,0,7.0,1055469.0,2.0,2,3,19438.14,16.5,6.0,0.0,176814.0,781440.0,0.0,0.0
21351,176748.0,1,7.0,1030313.0,8.0,2,7,11848.59,13.1,10.0,0.0,61351.0,196746.0,0.0,0.0
21352,299596.0,0,7.0,519365.0,6.0,0,3,1259.51,17.9,8.0,0.0,38342.0,119680.0,0.0,0.0
21353,172040.0,1,7.5,557175.0,5.0,2,3,9286.25,16.7,7.0,0.0,85652.0,195624.0,0.0,0.0
21354,432542.0,1,7.0,851162.0,9.0,0,3,16455.71,22.2,21.0,1.0,128288.0,407000.0,0.0,0.0
21355,420508.0,1,6.5,1247350.0,6.0,2,3,15384.11,11.0,8.0,0.0,108908.0,199848.0,0.0,0.0
21356,378642.0,1,7.0,744781.0,8.0,2,3,13902.49,9.1,8.0,0.0,237842.0,322850.0,0.0,0.0
21357,436304.0,0,7.5,1174162.0,9.0,1,3,10450.19,14.4,13.0,0.0,257545.0,486486.0,0.0,0.0
21358,110902.0,1,7.0,1111044.0,10.0,0,3,11286.19,16.4,7.0,0.0,81244.0,126434.0,0.0,0.0
21359,657294.0,0,6.0,1550723.0,10.0,2,3,11940.55,25.9,7.0,0.0,154470.0,198088.0,0.0,0.0
21360,268664.0,1,6.5,1174162.0,3.0,0,3,16810.25,38.0,7.0,0.0,56069.0,157960.0,0.0,0.0
21361,375804.0,1,6.5,1207222.0,8.0,0,3,15190.88,13.9,12.0,0.0,168625.0,277332.0,0.0,0.0
21362,627308.0,0,7.0,1174162.0,1.0,2,3,21829.1,19.6,17.0,0.0,465139.0,1145936.0,0.0,0.0
21363,78584.0,1,7.5,1174162.0,1.0,2,3,12104.71,20.2,6.0,0.0,74518.0,96602.0,0.0,0.0
21364,308924.0,1,7.0,1372104.0,10.0,0,3,23440.11,32.0,14.0,0.0,425106.0,520872.0,0.0,0.0
21365,216546.0,1,7.0,556244.0,10.0,1,3,12144.61,9.8,15.0,0.0,253536.0,659670.0,0.0,0.0
21366,344080.0,0,7.0,928625.0,10.0,2,3,6763.62,16.0,7.0,0.0,90687.0,331254.0,0.0,0.0
21367,71016.0,1,6.5,811357.0,10.0,0,3,23461.96,25.3,18.0,0.0,633498.0,1262536.0,0.0,0.0
21368,361768.0,1,7.0,869725.0,3.0,2,3,24931.99,24.0,13.0,1.0,238488.0,435578.0,1.0,0.0
21369,473594.0,1,7.5,1174162.0,10.0,2,3,8366.27,13.8,9.0,0.0,388949.0,667216.0,0.0,0.0
21370,327558.0,0,7.0,1706428.0,10.0,0,3,25312.18,16.1,13.0,1.0,244359.0,631576.0,0.0,0.0
21371,123398.0,1,7.5,372058.0,5.0,0,3,9735.6,10.5,12.0,0.0,106704.0,374374.0,0.0,0.0
21372,333960.0,1,7.5,1345960.0,10.0,2,3,27255.69,14.8,11.0,0.0,372590.0,679382.0,0.0,0.0
21373,522148.0,1,7.0,1766183.0,10.0,0,3,43271.36,16.5,24.0,0.0,503633.0,798842.0,0.0,0.0
21374,391270.0,0,7.5,1174162.0,3.0,2,3,2951.84,19.7,8.0,0.0,170943.0,551320.0,0.0,0.0
21375,252010.0,1,7.5,1174162.0,5.0,2,3,9522.04,8.8,8.0,0.0,157035.0,278036.0,0.0,0.0
21376,173734.0,1,7.0,1875490.0,2.0,2,3,61734.99,28.3,11.0,0.0,13224.0,312444.0,0.0,0.0
21377,259072.0,1,7.0,1174162.0,3.0,2,3,29091.85,27.5,8.0,0.0,296533.0,651508.0,0.0,0.0
21378,715132.0,1,7.0,2123022.0,9.0,2,3,41752.69,23.2,13.0,0.0,603858.0,1049862.0,0.0,0.0
21379,157564.0,1,6.5,718181.0,3.0,2,3,9515.77,12.5,11.0,0.0,104082.0,302038.0,0.0,0.0
21380,54120.0,1,7.0,1174162.0,2.0,2,1,7769.86,15.2,6.0,1.0,31540.0,93148.0,0.0,0.0
21381,286418.0,0,7.0,772996.0,6.0,2,3,16941.54,10.0,18.0,0.0,310935.0,906884.0,0.0,0.0
21382,177650.0,0,7.5,1073994.0,2.0,0,3,9218.61,16.5,15.0,0.0,108148.0,515328.0,0.0,0.0
21383,572286.0,0,7.0,1075913.0,8.0,2,3,20621.65,16.3,11.0,0.0,556567.0,1484934.0,0.0,0.0
21384,356466.0,0,6.5,857831.0,7.0,2,3,19158.08,13.7,8.0,1.0,54416.0,119130.0,1.0,0.0
21385,42680.0,1,7.5,1174162.0,6.0,2,3,21135.98,17.5,12.0,0.0,229444.0,350482.0,0.0,0.0
21386,220792.0,0,6.5,762736.0,10.0,2,3,11059.71,19.4,12.0,0.0,144343.0,238436.0,0.0,0.0
21387,165242.0,1,7.0,1274786.0,4.0,2,2,8413.58,9.1,10.0,0.0,105089.0,270996.0,0.0,0.0
21388,302676.0,0,6.5,1773783.0,10.0,0,11,14057.34,22.9,7.0,1.0,362805.0,617782.0,1.0,0.0
21389,501996.0,0,7.0,1091474.0,6.0,0,3,14098.19,22.3,12.0,1.0,330790.0,693858.0,1.0,0.0
21390,99704.0,1,7.0,1174162.0,5.0,2,3,3333.93,18.5,6.0,1.0,98211.0,190476.0,1.0,0.0
21391,109076.0,1,7.0,1174162.0,1.0,2,11,659.3,8.1,6.0,0.0,4389.0,28402.0,0.0,0.0
21392,250536.0,1,7.0,1174162.0,2.0,2,3,16450.58,7.3,13.0,0.0,18810.0,75328.0,0.0,0.0
21393,311410.0,0,7.5,1174162.0,5.0,2,3,20241.27,6.2,13.0,0.0,200602.0,411136.0,0.0,0.0
21394,554686.0,0,6.5,1724535.0,10.0,0,3,25149.54,22.0,25.0,0.0,746852.0,1511862.0,0.0,0.0
21395,195338.0,1,7.0,2642843.0,6.0,0,7,29511.56,25.6,13.0,0.0,90725.0,190982.0,0.0,0.0
21396,329010.0,0,6.5,1136580.0,3.0,2,3,21121.54,15.4,13.0,1.0,267349.0,469744.0,1.0,0.0
21397,214654.0,1,7.0,1195727.0,1.0,0,3,23316.61,15.1,11.0,0.0,51053.0,173866.0,0.0,0.0
21398,374792.0,1,7.0,894881.0,1.0,0,3,18792.33,10.6,18.0,0.0,289921.0,1182038.0,0.0,0.0
21399,788326.0,1,7.0,1174162.0,10.0,0,3,36388.61,22.0,28.0,0.0,565820.0,1353638.0,0.0,0.0
21400,587774.0,0,7.0,1410047.0,10.0,0,3,22208.15,24.2,17.0,0.0,456798.0,1745612.0,0.0,0.0
21401,295152.0,0,7.5,1174162.0,5.0,2,3,15481.39,15.0,13.0,0.0,156655.0,420838.0,0.0,0.0
21402,226952.0,1,7.5,1174162.0,5.0,2,3,4168.03,15.0,4.0,1.0,163970.0,289432.0,1.0,0.0
21403,322278.0,1,7.0,1174162.0,6.0,0,1,26787.91,23.0,13.0,0.0,538232.0,872850.0,0.0,0.0
21404,27698.0,1,6.5,1243645.0,4.0,2,11,16063.74,37.4,9.0,0.0,141683.0,279004.0,0.0,0.0
21405,644754.0,0,6.5,1174162.0,10.0,2,3,9925.6,18.8,12.0,0.0,243010.0,491898.0,0.0,0.0
21406,323202.0,1,7.0,1023473.0,10.0,0,3,25501.61,13.5,12.0,0.0,308009.0,444136.0,0.0,0.0
21407,726572.0,1,7.0,1590566.0,10.0,0,0,28364.91,29.6,15.0,0.0,839078.0,2891570.0,0.0,0.0
21408,184492.0,1,7.5,758708.0,4.0,2,3,14099.33,10.5,7.0,0.0,104329.0,408078.0,0.0,0.0
21409,604230.0,1,7.0,1416412.0,1.0,2,7,6916.76,8.5,10.0,0.0,47690.0,1453232.0,0.0,0.0
21410,464970.0,0,7.0,1032042.0,2.0,2,3,14964.59,11.6,8.0,0.0,311581.0,443212.0,0.0,0.0
21411,174020.0,1,7.5,845424.0,4.0,0,3,16556.22,20.3,7.0,0.0,92853.0,123992.0,0.0,0.0
21412,131186.0,1,7.0,1174162.0,6.0,2,3,14682.44,10.7,10.0,0.0,65721.0,146608.0,0.0,0.0
21413,156706.0,1,6.5,1174162.0,2.0,2,3,9134.63,9.4,6.0,0.0,109041.0,158994.0,0.0,0.0
21414,321794.0,0,7.0,1204258.0,5.0,2,3,18866.43,23.9,18.0,0.0,283195.0,1085832.0,0.0,0.0
21415,519816.0,1,6.5,1174162.0,5.0,0,3,11535.09,11.5,10.0,0.0,483284.0,749100.0,0.0,0.0
21416,432498.0,1,7.0,952850.0,1.0,2,3,9687.15,30.0,13.0,0.0,199462.0,1110406.0,0.0,0.0
21417,280522.0,0,7.5,1174162.0,6.0,2,3,18438.17,12.5,14.0,0.0,224960.0,388190.0,0.0,0.0
21418,401148.0,0,6.5,1770724.0,7.0,0,3,47219.18,16.9,23.0,0.0,549081.0,797698.0,0.0,0.0
21419,135124.0,1,7.5,1174162.0,3.0,2,3,13744.98,5.9,16.0,0.0,173451.0,538472.0,0.0,0.0
21420,259798.0,1,7.0,1869790.0,10.0,2,11,28046.85,15.2,16.0,0.0,330296.0,465256.0,0.0,0.0
21421,584694.0,0,6.5,971090.0,10.0,2,3,11734.02,31.4,12.0,0.0,454252.0,1080046.0,0.0,0.0
21422,216150.0,0,7.0,1519544.0,10.0,0,3,35708.98,16.5,9.0,0.0,298281.0,542212.0,0.0,0.0
21423,356796.0,0,6.5,712557.0,6.0,0,3,11994.7,18.4,9.0,0.0,159296.0,200706.0,0.0,0.0
21424,357060.0,1,7.0,2120096.0,6.0,0,3,28974.62,23.3,14.0,0.0,345496.0,477950.0,0.0,0.0
21425,203280.0,1,7.0,1259396.0,1.0,0,5,20465.09,25.5,18.0,0.0,215973.0,434896.0,0.0,0.0
21426,438504.0,0,7.0,1082791.0,6.0,0,3,12632.53,24.0,7.0,0.0,173527.0,275220.0,0.0,0.0
21427,174240.0,1,6.5,592515.0,4.0,0,3,13874.75,8.7,24.0,0.0,285399.0,517968.0,0.0,0.0
21428,364606.0,1,7.5,1174162.0,9.0,2,3,24824.45,19.3,15.0,0.0,513855.0,833338.0,0.0,0.0
21429,442772.0,1,7.0,1174162.0,10.0,0,3,27436.76,33.2,12.0,0.0,266855.0,409816.0,0.0,0.0
21430,215908.0,1,7.5,932330.0,1.0,0,3,2548.47,15.4,18.0,1.0,169974.0,1185690.0,1.0,0.0
21431,154484.0,1,7.0,333545.0,8.0,2,3,9061.48,19.4,4.0,1.0,62700.0,77242.0,1.0,0.0
21432,166540.0,1,7.0,1174162.0,5.0,0,3,21937.02,27.3,10.0,0.0,294234.0,577456.0,0.0,0.0
21433,474078.0,0,6.5,753844.0,10.0,1,3,9498.48,16.7,9.0,1.0,73568.0,220132.0,1.0,0.0
21434,782254.0,0,7.5,1174162.0,5.0,2,3,43743.32,15.8,13.0,0.0,609330.0,1136124.0,0.0,0.0
21435,78980.0,1,7.0,1174162.0,4.0,2,6,20841.48,20.0,10.0,1.0,46968.0,109648.0,1.0,0.0
21436,467456.0,0,7.0,1174162.0,4.0,2,3,23082.72,26.6,11.0,0.0,258210.0,743710.0,0.0,0.0
21437,308154.0,0,7.5,1174162.0,10.0,2,11,26671.82,26.9,7.0,0.0,426987.0,667216.0,0.0,0.0
21438,226182.0,1,7.5,459610.0,6.0,2,3,5323.8,29.7,12.0,0.0,185288.0,529760.0,0.0,0.0
21439,98538.0,1,7.0,1174162.0,5.0,2,3,4328.96,40.5,8.0,1.0,176453.0,324302.0,1.0,0.0
21440,395802.0,0,6.5,1234392.0,10.0,0,3,12652.48,18.3,10.0,0.0,230850.0,369204.0,0.0,0.0
21441,202708.0,1,7.0,1174162.0,5.0,0,3,27184.44,14.8,18.0,0.0,413136.0,693308.0,0.0,0.0
21442,543686.0,0,7.0,1024461.0,10.0,2,3,26892.03,24.5,26.0,0.0,825835.0,1542310.0,0.0,0.0
21443,358732.0,1,7.0,716433.0,10.0,0,3,16656.92,15.2,11.0,0.0,606841.0,853754.0,0.0,0.0
21444,662970.0,0,7.0,1174162.0,6.0,0,3,31780.54,23.8,10.0,0.0,616759.0,1434048.0,0.0,0.0
21445,417098.0,1,7.0,1174162.0,2.0,2,3,7644.08,21.1,21.0,0.0,298072.0,506836.0,0.0,0.0
21446,524788.0,0,7.0,1840017.0,10.0,0,3,27063.6,17.5,17.0,0.0,380304.0,1797356.0,0.0,0.0
21447,167772.0,1,7.0,1028280.0,3.0,0,3,3496.19,9.5,7.0,0.0,172197.0,511214.0,0.0,0.0
21448,314864.0,1,7.0,1174162.0,3.0,2,0,14430.5,18.5,6.0,0.0,599070.0,892738.0,0.0,0.0
21449,156794.0,1,7.5,1174162.0,10.0,0,3,12750.52,25.4,12.0,0.0,39748.0,63140.0,0.0,0.0
21450,517352.0,0,6.5,1174162.0,1.0,1,3,29724.55,28.2,8.0,0.0,667014.0,1012242.0,0.0,0.0
21451,67166.0,1,7.0,744439.0,8.0,0,3,14206.49,14.4,12.0,0.0,149929.0,375782.0,0.0,0.0
21452,217360.0,1,7.0,976144.0,10.0,2,3,13910.09,20.0,7.0,0.0,258286.0,399806.0,0.0,0.0
21453,39138.0,1,6.5,938980.0,1.0,0,11,14554.19,30.9,9.0,0.0,128174.0,352506.0,0.0,0.0
21454,131978.0,1,7.5,1174162.0,10.0,2,3,16969.85,18.6,9.0,1.0,162507.0,230890.0,1.0,0.0
21455,666490.0,0,6.0,2228111.0,10.0,0,3,19681.72,43.7,9.0,0.0,79249.0,259930.0,0.0,0.0
21456,156860.0,1,7.0,1174162.0,1.0,2,3,3677.64,15.2,4.0,0.0,125894.0,179300.0,0.0,0.0
21457,319924.0,0,6.5,815803.0,1.0,2,3,11489.11,10.5,7.0,0.0,261041.0,526570.0,0.0,0.0
21458,395846.0,0,6.5,762888.0,7.0,0,3,10044.73,17.7,10.0,0.0,309624.0,655402.0,0.0,0.0
21459,331012.0,1,7.0,720632.0,10.0,0,3,16334.11,14.3,15.0,0.0,154793.0,460790.0,0.0,0.0
21460,353782.0,1,6.5,1524313.0,10.0,0,3,19816.05,31.8,7.0,0.0,114399.0,129976.0,0.0,0.0
21461,450648.0,1,7.0,4378455.0,3.0,2,3,55825.23,16.5,7.0,0.0,833663.0,1002386.0,0.0,0.0
21462,69542.0,1,6.0,1174162.0,8.0,0,5,13813.38,8.8,12.0,0.0,142823.0,280302.0,0.0,0.0
21463,270798.0,0,6.5,556833.0,1.0,2,3,10301.42,18.5,12.0,1.0,200336.0,533236.0,1.0,0.0
21464,190410.0,1,7.0,484595.0,8.0,2,3,9207.4,17.0,14.0,0.0,276963.0,586256.0,0.0,0.0
21465,773696.0,1,7.0,7636480.0,2.0,0,3,60837.43,13.5,14.0,0.0,736725.0,1254484.0,0.0,0.0
21466,595716.0,0,7.0,1174162.0,10.0,0,3,26740.41,26.9,14.0,0.0,321537.0,558162.0,0.0,0.0
21467,155760.0,1,7.0,999267.0,1.0,0,1,10825.25,15.0,17.0,1.0,44080.0,142582.0,1.0,0.0
21468,172040.0,1,7.5,1174162.0,6.0,0,3,15049.9,17.3,18.0,1.0,240483.0,507188.0,1.0,0.0
21469,532796.0,0,7.5,1188716.0,9.0,0,3,27835.76,19.2,12.0,0.0,644100.0,1156276.0,0.0,0.0
21470,360162.0,1,7.0,1671905.0,10.0,0,5,16022.51,11.7,18.0,0.0,173337.0,793298.0,0.0,0.0
21471,661056.0,1,6.5,1598546.0,7.0,2,0,45558.77,15.0,16.0,0.0,611724.0,1292566.0,0.0,0.0
21472,361900.0,1,7.0,932995.0,6.0,2,3,20759.21,16.5,10.0,0.0,320283.0,543774.0,0.0,0.0
21473,326568.0,0,7.0,1322400.0,6.0,1,3,26778.41,39.1,21.0,0.0,609501.0,1021328.0,0.0,0.0
21474,447832.0,1,6.5,1837129.0,2.0,2,3,16534.18,22.0,7.0,0.0,125248.0,147840.0,0.0,0.0
21475,652058.0,1,7.0,1254646.0,2.0,2,3,29797.7,9.5,22.0,0.0,938087.0,1396142.0,0.0,0.0
21476,183436.0,1,7.0,528067.0,5.0,2,3,12717.46,32.7,6.0,1.0,76095.0,126588.0,1.0,0.0
21477,267850.0,0,6.5,723235.0,1.0,2,6,3091.87,10.0,7.0,0.0,50274.0,98340.0,0.0,0.0
21478,534732.0,0,6.5,1005195.0,10.0,1,3,21109.0,10.3,8.0,0.0,261345.0,377784.0,0.0,0.0
21479,222376.0,1,7.5,1536416.0,2.0,2,3,25043.52,33.0,13.0,0.0,415606.0,666512.0,0.0,0.0
21480,495770.0,1,7.5,1174162.0,1.0,2,3,30198.22,17.0,15.0,0.0,581134.0,1407714.0,0.0,0.0
21481,249744.0,1,7.0,630819.0,6.0,2,5,8673.69,15.4,8.0,1.0,124982.0,281534.0,1.0,0.0
21482,153824.0,1,7.0,759164.0,2.0,2,7,9109.93,8.5,3.0,0.0,8968.0,57112.0,0.0,0.0
21483,214544.0,1,6.5,1174162.0,6.0,0,3,62920.59,16.5,14.0,0.0,1910070.0,2323200.0,0.0,0.0
21484,180444.0,1,7.0,1131127.0,10.0,2,11,23376.65,13.5,10.0,0.0,259806.0,320012.0,0.0,0.0
21485,172172.0,1,7.0,464702.0,1.0,1,3,6389.51,11.0,6.0,0.0,37259.0,269566.0,0.0,0.0
21486,130724.0,1,7.0,846716.0,8.0,2,3,3034.11,12.6,7.0,0.0,104272.0,185196.0,0.0,0.0
21487,327074.0,0,7.0,659091.0,9.0,2,3,11863.41,9.5,8.0,0.0,215498.0,405724.0,0.0,0.0
21488,285406.0,0,7.0,929043.0,10.0,2,3,18348.68,16.6,13.0,0.0,49058.0,344212.0,0.0,0.0
21489,710754.0,0,6.5,1236254.0,10.0,0,3,24003.84,16.6,13.0,0.0,155439.0,517220.0,0.0,0.0
21490,140382.0,1,6.5,708795.0,8.0,2,3,13644.09,9.5,13.0,0.0,279471.0,445104.0,0.0,0.0
21491,80476.0,1,7.0,2239701.0,1.0,2,3,40874.7,25.5,11.0,0.0,291821.0,355300.0,0.0,0.0
21492,141768.0,1,7.0,786676.0,1.0,2,3,14553.43,7.9,9.0,0.0,51414.0,176176.0,0.0,0.0
21493,712712.0,0,7.0,2105010.0,10.0,0,3,56660.09,33.0,27.0,0.0,847780.0,1601358.0,0.0,0.0
21494,326942.0,0,7.0,1223524.0,1.0,2,3,11317.54,13.8,4.0,0.0,71060.0,126390.0,0.0,0.0
21495,348590.0,1,7.5,919220.0,2.0,2,3,11643.58,21.2,35.0,0.0,75012.0,263230.0,0.0,0.0
21496,270182.0,0,7.0,3266689.0,8.0,0,3,16932.42,15.8,20.0,0.0,411293.0,768108.0,0.0,0.0
21497,258236.0,0,6.0,1174352.0,1.0,2,0,28771.51,11.1,16.0,0.0,92226.0,136048.0,0.0,0.0
21498,306548.0,1,7.0,1174162.0,1.0,2,3,36623.83,27.0,10.0,0.0,186998.0,546766.0,0.0,0.0
21499,776160.0,1,7.0,2738736.0,10.0,0,3,39255.33,17.0,16.0,0.0,664715.0,1115444.0,0.0,0.0
21500,60896.0,1,7.5,2142250.0,4.0,0,11,24100.36,25.4,7.0,1.0,531468.0,719752.0,0.0,0.0
21501,230362.0,0,6.5,1061017.0,9.0,0,3,18479.4,11.8,6.0,0.0,113031.0,140426.0,0.0,0.0
21502,683848.0,0,7.0,1174162.0,1.0,2,3,31104.9,13.2,28.0,0.0,791407.0,1905134.0,0.0,0.0
21503,218702.0,1,7.0,453302.0,10.0,2,3,8726.13,13.2,8.0,3.0,174287.0,498278.0,0.0,2.0
21504,476960.0,0,7.0,1174162.0,10.0,2,3,23576.72,17.6,14.0,0.0,256519.0,339460.0,0.0,0.0
21505,434016.0,0,6.5,1686744.0,9.0,0,3,16726.84,11.0,14.0,0.0,34504.0,149622.0,0.0,0.0
21506,109582.0,1,7.0,1081613.0,5.0,2,3,22713.93,13.4,21.0,0.0,432706.0,1035166.0,0.0,0.0
21507,335940.0,1,7.5,1547360.0,10.0,0,3,36491.97,14.0,15.0,0.0,287812.0,474738.0,0.0,0.0
21508,542762.0,0,7.0,1049085.0,10.0,0,3,22030.5,15.0,12.0,0.0,491473.0,693154.0,0.0,0.0
21509,315128.0,0,7.0,1174162.0,4.0,0,13,15946.32,10.0,8.0,0.0,149891.0,234212.0,0.0,0.0
21510,222596.0,1,7.0,1114996.0,10.0,2,3,19047.88,18.2,10.0,1.0,79116.0,198264.0,1.0,0.0
21511,640684.0,1,7.5,1174162.0,1.0,0,3,25777.68,11.5,7.0,0.0,275804.0,415272.0,0.0,0.0
21512,107734.0,1,7.5,1174162.0,2.0,0,3,2961.72,6.4,10.0,0.0,88977.0,262812.0,0.0,0.0
21513,539770.0,1,7.0,1267965.0,3.0,0,3,22717.73,15.9,18.0,0.0,799615.0,1448964.0,0.0,0.0
21514,207746.0,1,7.0,1308188.0,5.0,2,3,17115.39,9.9,5.0,0.0,9994.0,34672.0,0.0,0.0
21515,246796.0,1,7.0,790837.0,1.0,2,3,12917.15,19.8,14.0,0.0,149435.0,267828.0,0.0,0.0
21516,447568.0,1,6.5,1662101.0,5.0,0,7,17036.54,13.6,14.0,0.0,164711.0,655358.0,0.0,0.0
21517,230186.0,1,7.5,1174162.0,9.0,0,3,9452.88,38.5,10.0,0.0,231287.0,351912.0,0.0,0.0
21518,229900.0,1,6.0,621053.0,10.0,2,3,7814.89,9.5,6.0,0.0,235106.0,283294.0,0.0,0.0
21519,373758.0,0,6.0,2133434.0,10.0,2,3,38935.18,13.5,12.0,0.0,68951.0,296824.0,0.0,0.0
21520,129052.0,1,7.5,960830.0,1.0,2,0,27864.07,11.6,12.0,0.0,78527.0,385242.0,0.0,0.0
21521,360580.0,1,7.0,2316176.0,10.0,0,3,19282.15,27.6,21.0,1.0,1072854.0,2145506.0,1.0,0.0
21522,250800.0,0,6.5,640376.0,10.0,2,3,17130.21,13.8,15.0,0.0,219241.0,557898.0,0.0,0.0
21523,80190.0,1,7.0,538707.0,4.0,2,3,3887.78,10.4,6.0,0.0,122531.0,222728.0,0.0,0.0
21524,219340.0,1,6.5,1174162.0,6.0,2,3,10873.32,18.7,7.0,1.0,13737.0,112002.0,0.0,1.0
21525,432564.0,1,7.0,1174162.0,10.0,0,3,35451.15,26.2,13.0,0.0,210805.0,350196.0,0.0,0.0
21526,289938.0,0,6.5,834670.0,2.0,2,3,12728.67,16.4,21.0,0.0,48469.0,54912.0,0.0,0.0
21527,247258.0,1,7.0,1174162.0,10.0,2,3,14688.71,19.0,14.0,0.0,140258.0,341902.0,0.0,0.0
21528,67276.0,1,7.0,890701.0,2.0,2,11,3488.59,20.5,7.0,0.0,0.0,0.0,0.0,0.0
21529,65758.0,1,7.0,1174162.0,5.0,2,3,3474.15,12.5,8.0,0.0,86203.0,206228.0,0.0,0.0
21530,622226.0,1,7.0,1631321.0,5.0,0,3,34257.57,27.4,19.0,0.0,752248.0,1218228.0,0.0,0.0
21531,167222.0,1,6.5,1059003.0,10.0,1,3,16855.85,18.2,7.0,0.0,2332307.0,3610398.0,0.0,0.0
21532,405240.0,0,6.5,862961.0,10.0,0,3,19488.3,15.9,12.0,0.0,234289.0,346456.0,0.0,0.0
21533,155584.0,1,7.0,1174162.0,9.0,0,3,14900.75,14.0,10.0,1.0,82479.0,117766.0,1.0,0.0
21534,100540.0,1,7.0,1094837.0,10.0,2,3,13046.92,11.0,11.0,0.0,168131.0,231770.0,0.0,0.0
21535,662970.0,0,7.0,1622277.0,10.0,0,3,15952.21,18.8,7.0,1.0,67393.0,108218.0,0.0,1.0
21536,776556.0,0,6.5,2299380.0,10.0,2,3,34950.5,25.4,4.0,0.0,248444.0,332970.0,0.0,0.0
21537,366256.0,1,7.5,2493294.0,1.0,0,5,19406.22,20.3,9.0,0.0,291764.0,549340.0,0.0,0.0
21538,176616.0,1,6.5,573819.0,6.0,2,3,11667.71,16.1,7.0,0.0,49628.0,64196.0,0.0,0.0
21539,147312.0,1,7.0,1174162.0,1.0,2,3,2760.32,10.7,4.0,0.0,96843.0,130526.0,0.0,0.0
21540,335808.0,0,7.0,1174162.0,10.0,0,3,8449.11,19.6,11.0,1.0,154869.0,199254.0,1.0,0.0
21541,201872.0,1,7.0,532057.0,3.0,2,3,12636.33,13.1,11.0,0.0,402496.0,589952.0,0.0,0.0
21542,379368.0,1,7.0,1174162.0,6.0,1,5,26317.85,20.1,9.0,0.0,177574.0,239074.0,0.0,0.0
21543,537900.0,0,6.5,1300740.0,1.0,2,0,19478.61,21.0,11.0,0.0,455677.0,718850.0,0.0,0.0
21544,223146.0,0,7.0,1174162.0,10.0,0,3,3602.97,10.0,10.0,0.0,142956.0,321420.0,0.0,0.0
21545,109362.0,1,7.0,472207.0,1.0,2,11,3494.29,10.9,6.0,0.0,87894.0,157542.0,0.0,0.0
21546,172964.0,1,7.0,1174162.0,6.0,2,14,9934.15,18.2,6.0,0.0,406885.0,512666.0,0.0,0.0
21547,244200.0,1,7.5,614517.0,5.0,2,3,13109.81,15.5,8.0,0.0,105279.0,250338.0,0.0,0.0
21548,540166.0,0,6.5,1772700.0,4.0,2,3,41658.26,15.8,15.0,0.0,292220.0,399960.0,0.0,0.0
21549,724504.0,0,7.0,2021543.0,10.0,0,3,41104.6,30.0,10.0,0.0,473879.0,853358.0,0.0,0.0
21550,221782.0,1,7.5,794884.0,4.0,2,3,11062.18,15.1,7.0,0.0,229919.0,452760.0,0.0,0.0
21551,609664.0,0,6.0,2632602.0,6.0,0,6,43569.47,19.2,17.0,0.0,603630.0,861828.0,0.0,0.0
21552,333564.0,0,7.5,1174162.0,4.0,2,3,12524.99,10.0,10.0,0.0,122075.0,357830.0,0.0,0.0
21553,536690.0,0,6.5,1297814.0,5.0,2,11,13194.55,14.5,7.0,0.0,57057.0,124410.0,0.0,0.0
21554,758076.0,1,7.0,1174162.0,10.0,0,3,16947.24,28.7,7.0,0.0,310194.0,370282.0,0.0,0.0
21555,268576.0,1,6.5,1174162.0,9.0,0,3,25571.91,19.5,13.0,0.0,684513.0,917334.0,0.0,0.0
21556,757152.0,0,7.0,1174162.0,6.0,0,3,26778.41,32.5,11.0,1.0,131879.0,445192.0,0.0,0.0
21557,541596.0,0,7.5,1496744.0,10.0,0,5,24322.09,21.5,9.0,0.0,362273.0,1271116.0,0.0,0.0
21558,518342.0,0,7.0,2797845.0,5.0,0,5,9652.57,9.3,5.0,0.0,87533.0,185636.0,0.0,0.0
21559,237336.0,0,7.5,1174162.0,10.0,0,3,35561.16,26.4,17.0,0.0,654436.0,1091904.0,0.0,0.0
21560,604538.0,0,6.5,1491728.0,10.0,2,3,31574.77,16.6,10.0,0.0,191178.0,453618.0,0.0,0.0
21561,671946.0,0,7.0,1412099.0,10.0,0,3,23182.09,19.8,12.0,0.0,459154.0,656348.0,0.0,0.0
21562,269148.0,0,7.5,1174162.0,10.0,0,5,36682.92,29.5,11.0,1.0,271073.0,340780.0,1.0,0.0
21563,472912.0,0,7.0,1174162.0,1.0,2,3,31269.44,9.6,7.0,0.0,272023.0,388872.0,0.0,0.0
21564,247016.0,1,7.5,845253.0,3.0,2,11,14087.55,12.0,9.0,0.0,117002.0,352814.0,0.0,0.0
21565,779086.0,0,7.0,1730178.0,2.0,0,3,28403.67,10.6,10.0,0.0,257051.0,855250.0,0.0,0.0
21566,367752.0,0,7.0,1174162.0,7.0,0,3,21564.43,13.4,13.0,0.0,250971.0,545182.0,0.0,0.0
